encoded,item
5371,087542127X
5372,0875421849
5373,087542791X
5374,0876850867
5375,0876855575
5376,0877017883
5377,0877733759
5378,0878578730
5379,0880381736
5380,0880381744
5381,0880381752
5382,0880385359
5383,088365721X
5384,0883657635
5385,0883659654
5386,0884046818
5387,0884270610
5388,0886773520
5389,0886773555
5390,0886773741
5391,0886773776
5392,0886773784
5393,0886773849
5394,0886774004
5395,0886774012
5396,0886774616
5397,0886774713
5398,0886775507
5399,0886775795
5400,0886775876
5401,0886777399
5402,0886777631
5403,0886777844
5404,0886779537
5405,0886779758
5406,0887307876
5407,0887307884
5408,0887308589
5409,088730866X
5410,0890438439
5411,0890876517
5412,0890877033
5413,0891073906
5414,0891075275
5415,0892131284
5416,0892967811
5417,0893753564
5418,0894800159
5419,0894803204
5420,0894803700
5421,0894805770
5422,0894808249
5423,089480829X
5424,0894809946
5425,0895297272
5426,0898156122
5427,0898157803
5428,0898159954
5429,0899193625
5430,0916441822
5431,0918949165
5432,0920668372
5433,0922066728
5434,0929634063
5435,0930289234
5436,0930289595
5437,0933944047
5438,0934211477
5439,0937611018
5440,0938077007
5441,0943233437
5442,0949206318
5443,0962959170
5444,0967370167
5445,0967673747
5446,0971181802
5447,0971263906
5448,0971766711
5449,0971880107
5450,1400030382
5451,140003065X
5452,1400030927
5453,1400031346
5454,1400031354
5455,1400031362
5456,1400031699
5457,140003180X
5458,1400032016
5459,1400032717
5460,1400033543
5461,1400034639
5462,1400034779
5463,1400042070
5464,1400045088
5465,1400060117
5466,1400060737
5467,1400077826
5468,1401300014
5469,1401300057
5470,1401300901
5471,1401351964
5472,1550223968
5473,1550544683
5474,1550548913
5475,1551660504
5476,1551660598
5477,1551660717
5478,1551661586
5479,1551662604
5480,1551665301
5481,1551665344
5482,1551665794
5483,1551665824
5484,1551666022
5485,1551666189
5486,1551666510
5487,1551666537
5488,1551666650
5489,155166674X
5490,1551666804
5491,1551666839
5492,1551666901
5493,1551667002
5494,1551667010
5495,1551667150
5496,1551667193
5497,1551667215
5498,1551667401
5499,1551667436
5500,1551667509
5501,1551667517
5502,1551667894
5503,1551668017
5504,1551668084
5505,1551668122
5506,1551668157
5507,1551668246
5508,1551668270
5509,1551668300
5510,1551668378
5511,1551668459
5512,1551668513
5513,1551668653
5514,1551668696
5515,1551668726
5516,1551668769
5517,155166884X
5518,1551668866
5519,1551668912
5520,1551668947
5521,1551668998
5522,1551669021
5523,1551669153
5524,1551669293
5525,1551669374
5526,1551669390
5527,1551669404
5528,1551669412
5529,1551669455
5530,155166948X
5531,1551669498
5532,155166951X
5533,1551669587
5534,1555910807
5535,1556611536
5536,1558506462
5537,1558531025
5538,1558531564
5539,1558532161
5540,1558599177
5541,155874262X
5542,1558742913
5543,1558743316
5544,1558743669
5545,1558743790
5546,1558744150
5547,155874424X
5548,1558744290
5549,1558744592
5550,1558744606
5551,1558744630
5552,1558745017
5553,1558745157
5554,1558745432
5555,1558745718
5556,1558746099
5557,1558746161
5558,1558746226
5559,1558746463
5560,1558746986
5561,1558747028
5562,1558747109
5563,1558747435
5564,1558747613
5565,1558748865
5566,1559029838
5567,1560974273
5568,1561483176
5569,1563890119
5570,1563898586
5571,1565122968
5572,156584100X
5573,156619024X
5574,1567184855
5575,1570613818
5576,1570719586
5577,1571458735
5578,1571740562
5579,1573220221
5580,1573220485
5581,1573220876
5582,1573221112
5583,1573221465
5584,1573221775
5585,1573221856
5586,1573221937
5587,1573222038
5588,1573222267
5589,1573223328
5590,1573223425
5591,1573225312
5592,1573225487
5593,1573225517
5594,1573225541
5595,1573225789
5596,1573226106
5597,1573226122
5598,1573226521
5599,1573226882
5600,1573227331
5601,1573227889
5602,1573228214
5603,1573228583
5604,1573228737
5605,1573229326
5606,1573229334
5607,1573229350
5608,1573229385
5609,1573229571
5610,1573229725
5611,1576737330
5612,1576738167
5613,1577311523
5614,1578562325
5615,1579546463
5616,1580082319
5617,1583224890
5618,1588720020
5619,1592400876
5620,1841721522
5621,184195425X
5622,1844262553
5623,1853260002
5624,1853260010
5625,1853260029
5626,1853260134
5627,1853260150
5628,1853260207
5629,1853260258
5630,1853260282
5631,1853260363
5632,1853260789
5633,1853260800
5634,185326086X
5635,1853261580
5636,1853261912
5637,1857022424
5638,1860461670
5639,1860492592
5640,1861976127
5641,1875989218
5642,1878424114
5643,1878424319
5644,1878424424
5645,1878448900
5646,1881273156
5647,1888054557
5648,193156146X
5649,1931561648
5650,193212800X
5651,202025462X
5652,2020564777
5653,2070360024
5654,2070362388
5655,207036822X
5656,2070375161
5657,207038165X
5658,2070382753
5659,2070388905
5660,2070408507
5661,2070416801
5662,2226135022
5663,2234054036
5664,2253001457
5665,2253005274
5666,2253010219
5667,2253044903
5668,2253057843
5669,2253063339
5670,225313922X
5671,2253139467
5672,2253140872
5673,2253144452
5674,2253147923
5675,2253150185
5676,2253150711
5677,2253152846
5678,2253153265
5679,2266104535
5680,2277241202
5681,2277260029
5682,2290045764
5683,2290302155
5684,2290311782
5685,2877302202
5686,3250600555
5687,3257061269
5688,3257218370
5689,325721846X
5690,325722575X
5691,3257227264
5692,3257227809
5693,3257228007
5694,3257229364
5695,3257229534
5696,3257229909
5697,3257232608
5698,3257233051
5699,3257233116
5700,3379015180
5701,340411566X
5702,3404118960
5703,3404121686
5704,3404129423
5705,3404130014
5706,3404139178
5707,3404142942
5708,3404143744
5709,3404148665
5710,3404149114
5711,3423071516
5712,3423072571
5713,3423084049
5714,3423105518
5715,3423117370
5716,3423201509
5717,3423202327
5718,3423202947
5719,3423203668
5720,3423204206
5721,3423205903
5722,3423620196
5723,3426600218
5724,3426609061
5725,3426614960
5726,3442092981
5727,3442413338
5728,3442414199
5729,3442421357
5730,3442424623
5731,3442429439
5732,3442429552
5733,3442431875
5734,3442433495
5735,3442435951
5736,3442437717
5737,3442439736
5738,3442442354
5739,344244392X
5740,3442444365
5741,3442451426
5742,3442453305
5743,3442455707
5744,3442541751
5745,3442722497
5746,3442722802
5747,3442723809
5748,3442724686
5749,3442726247
5750,3442727952
5751,3446202692
5752,3453007867
5753,3453025237
5754,345305136X
5755,3453061187
5756,3453071174
5757,3453122348
5758,3453127013
5759,3453146972
5760,3453150538
5761,3453177746
5762,346202261X
5763,3462028189
5764,3462032283
5765,3492045170
5766,3492107001
5767,3492221521
5768,3492227694
5769,3492238696
5770,3499150425
5771,3499224615
5772,3499226375
5773,3499227304
5774,3518365525
5775,3518366823
5776,3518367749
5777,3518368001
5778,3518368540
5779,3518381768
5780,3518396315
5781,3522128001
5782,3548359698
5783,3548603203
5784,3551551677
5785,3551551936
5786,3596122279
5787,3596150655
5788,3596214629
5789,3596215226
5790,3596247500
5791,3596259924
5792,8401491029
5793,8408039369
5794,8408043641
5795,8420441708
5796,8420482013
5797,8420483532
5798,8420616893
5799,8420646032
5800,8423309142
5801,8423309223
5802,8423309835
5803,8423310353
5804,8432206407
5805,8433914545
5806,8433920421
5807,8433969978
5808,8437600685
5809,843760494X
5810,8440643586
5811,8445071416
5812,8466303022
5813,8466305033
5814,846630679X
5815,8472230082
5816,8472236552
5817,8472237966
5818,8477204055
5819,8478884955
5820,8478886451
5821,8495501090
5822,8495501198
5823,8495618605
5824,8804342838
5825,8806142100
5826,8806143042
5827,8807810212
5828,880781210X
5829,8807813025
5830,8817106100
5831,8817106259
5832,8845205118
5833,8845247414
5834,884590184X
5835,9681501225
